NEURON_ID,Session_No,Stimulation_condition,Handedness,Active_Arm,Fraction_complete,Abs error X (m),SD - Abs error X (m),Abs error Y (m),SD - Abs error Y (m),Abs error XY (m),SD - Abs error XY (m),Variability X (m),SD - Variability X (m),Variability Y (m),SD - Variability Y (m),Variability XY (m),SD - Variability XY (m),Contraction/expansion ratio X,SD - Contraction/expansion ratio X,Contraction/expansion ratio Y,SD - Contraction/expansion ratio Y,Contraction/expansion ratio XY,SD - Contraction/expansion ratio XY,Shift X (m),SD - Shift X (m),Shift Y (m),SD - Shift Y (m),Shift XY (m),SD - Shift XY (m),Z-Abs error X (m),Z-Abs error Y (m),Z-Abs error XY (m),Z-Variability X (m),Z-Variability Y (m),Z-Variability XY (m),Z-Contraction/expansion ratio X,Z-Contraction/expansion ratio Y,Z-Contraction/expansion ratio XY,Z-Shift X (m),Z-Shift Y (m),Z-Shift XY (m),P-Abs error X (m),P-Abs error Y (m),P-Abs error XY (m),P-Variability X (m),P-Variability Y (m),P-Variability XY (m),P-Contraction/expansion ratio X,P-Contraction/expansion ratio Y,P-Contraction/expansion ratio XY,P-Shift X (m),P-Shift Y (m),P-Shift XY (m)
Y_11,3,sham,R,RIGHT,1,0.052664883434773,0.026383727788925,0.015012920834124,0.010460460558534,0.056093212217093,0.025598222389817,0.020213538780808,0.006841926369816,0.009914456866682,0.003550627967343,0.022514075040817,0.007708366960287,0.83113819360733,0.211114481091499,1.06713485717773,0.07927843183279,0.861477494239807,0.12458062171936,-0.052616596221924,0.010419020429254,-0.014214386232197,0.003974994178861,0.054502796381712,0.01115152798593,0.956092008983753,-0.832050090166913,0.567863945924667,-0.853699975242208,-1.04694849477939,-1.02084520816332,-0.320774080544185,0.512465275146118,-0.137806143394688,-1.18319709740409,-0.312524446103881,0.935970634558522,0.830487136002247,0.202690279101926,0.714936362800018,0.19663557379041,0.147561690062694,0.153663904549674,0.374190866044768,0.695837304622196,0.445196784158954,0.118365580567573,0.377321058476562,0.825355866209766
Y_12,3,sham,R,RIGHT,1,0.02924894541502,0.019436605274677,0.017345305532217,0.013821288011968,0.036025948822498,0.020606581121683,0.023831127211452,0.006815525703132,0.01262897066772,0.006465496029705,0.026970604434609,0.009394361637533,1.0499894618988,0.246231108903885,1.15240621566772,0.10010276734829,1.2270690202713,0.15537141263485,-0.016899921000004,0.013796411454678,-0.011061522178352,0.003538720076904,0.020198132842779,0.014243016019464,-0.656424718699053,-0.429825482600895,-0.950408287771421,-0.319229168534787,-0.147919968566651,-0.360216344116114,1.11832180633419,1.26447650856894,1.46260069571276,-0.233369730100804,-0.171492876430906,-0.688977613035898,0.255775376377105,0.333661328143837,0.170952403108172,0.374776434564706,0.441202942878496,0.359342734873416,0.868285166126586,0.896970410804313,0.928211626029469,0.407737201311188,0.431918114462983,0.245418604581162
Y_13,3,sham,R,RIGHT,1,0.034061670303345,0.024492368102074,0.026145188137889,0.016579274088144,0.047128986567259,0.022141708061099,0.027305323630571,0.009391601197422,0.015865312889218,0.005019619129598,0.031579878181219,0.010648884810507,0.765741527080536,0.48424819111824,1.13508570194244,0.156595692038536,0.834926128387451,0.142254650592804,0.004812896251678,0.013293163850904,-0.024155285209417,0.008928949013352,0.024630099534988,0.016013566404581,-0.246213899991439,0.55231901512473,-0.056854128928318,0.095449447464723,0.643393262777045,0.187129786379322,-0.719770473582623,1.15057327415646,-0.224966934652232,0.344047622403658,-0.727577470449908,-0.454185246388533,0.402758377683712,0.709635130777642,0.477330627307477,0.538021140594495,0.740015589047447,0.57422055100351,0.235833089106308,0.87504603030462,0.411002537062871,0.634594702012767,0.233436063705491,0.324847768796503
Y_14,2,sham,R,RIGHT,1,0.022765090689063,0.015105557627976,0.02609052695334,0.012605618685484,0.037499397993088,0.013263835571706,0.01795063726604,0.006116325035691,0.010535376146436,0.004984779283404,0.020813927054405,0.007890339009464,0.971889615058899,0.259949535131454,1.08616900444031,0.077273294329643,1.04464066028595,0.056614760309458,0.007523295935243,0.009485284797847,-0.025770409032702,0.00681326771155,0.026846116408706,0.011678666807711,-1.58489021325253,0.580873934558839,-0.813905635800434,-1.2351095526782,-0.835820960986161,-1.3132698623435,0.61252000116855,0.690039869559132,0.699102564460464,0.416126330172071,-0.822035893740928,-0.300608381792416,0.056495642523641,0.719337335445031,0.207849444291623,0.108394931918844,0.20162776064908,0.094546078997893,0.729903172970964,0.754915515777477,0.757756106007125,0.661341180691394,0.205528174846149,0.381856633819497
Y_15,1,sham,R,RIGHT,1,0.043,,0.035,,0.061,,0.026,,0.014,,0.029,,0.65,,0.74,,0.45,,-0.001,,-0.031,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,
Y_16,3,sham,R,RIGHT,1,0.030969455838203,0.026072837412357,0.018800666555762,0.013140575960279,0.039033435285091,0.025247752666473,0.032550752162933,0.011700166389346,0.013828568160534,0.004514573141932,0.035366378724575,0.01254094298929,1.11217713356018,0.224945455789566,1.16456973552704,0.105555266141891,1.28131592273712,0.174402728676796,-0.016034198924899,0.017973128706217,-0.008027648553252,0.005792094394565,0.017931498587132,0.018883371725678,-0.567234586948326,-0.295582776544822,-0.755674322781622,0.685821374219133,0.083169774495614,0.59382163920901,1.58155254661509,1.43972930398103,1.74998996354812,-0.210347247904354,0.016043882090781,-0.903783402712992,0.285277366116751,0.383774427991896,0.224922169016177,0.753587194955462,0.533141794308597,0.723684343790363,0.943124119584028,0.925027957092339,0.959940020546635,0.416698359830302,0.50640034282946,0.183055099676601
Y_17,2,sham,R,RIGHT,1,0.023194305598736,0.02077155187726,0.037914764136076,0.018336704000831,0.047677140682936,0.021551622077823,0.027180721983314,0.006789324339479,0.013167778030038,0.004668839741498,0.03020234964788,0.008239720016718,0.981866002082825,0.266002416610718,1.16272962093353,0.108109682798386,1.12821269035339,0.180606380105019,-0.007220579311252,0.01094757579267,-0.037562396377325,0.006654241587967,0.038250103592873,0.012811258435249,-1.54428299814872,1.41490566965734,-0.01837811500537,0.079600484855474,-0.053496450967836,0.014607938647069,0.701394893461588,1.39436600814427,1.0872483536206,0.024036749543026,-1.32729439464902,0.242490441020198,0.06125990930208,0.921451873405771,0.492668567251095,0.531722563687444,0.478668109780579,0.505827549106582,0.758471770157214,0.918396393308772,0.861536430142795,0.509588398974604,0.092205721431475,0.595799870682352
Y_18,3,sham,R,RIGHT,1,0.0410489551723,0.024114463478327,0.017123255878687,0.013182061724365,0.046879637986422,0.023057645186782,0.035679150372744,0.010402374900878,0.015540474094451,0.006990494672209,0.038916680961847,0.012533012777567,0.80378383398056,0.205665826797485,1.02308118343353,0.215896904468536,0.82218462228775,0.130041122436523,-0.027699438855052,0.028141194954515,0.002359522506595,0.003781062085181,0.027799753472209,0.028394071385264,0.358026249346911,-0.430972296510385,0.029655154000272,1.14550723869498,0.671918480726205,1.11811157478403,-0.523920958054742,0.094819055168911,-0.351441488257256,-0.520565488067378,0.406635405688633,-0.211411998398454,0.639838106276472,0.333244287348482,0.511829014387797,0.874000398705216,0.749182274083465,0.868240282839611,0.300166739392585,0.537770786290521,0.36262864129396,0.301334730733894,0.657862063788871,0.416282927250291
Y_19,2,sham,R,RIGHT,1,0.067117266356945,0.031428720802069,0.014081010594964,0.013100832700729,0.070232689380646,0.03042097389698,0.031956639140844,0.014369676820934,0.011529043316841,0.005879044532776,0.033972717821598,0.015525810420513,0.869158804416657,0.223341748118401,1.04202270507813,0.118962787091732,0.885513067245483,0.076808750629425,0.065398424863815,0.021179771050811,0.013626328669488,0.00634269695729,0.066802926361561,0.022109104320407,1.49374611743826,-1.06683931475097,1.20669878346591,0.654281461490557,-0.546769774851452,0.474082275098731,-0.039731561272741,0.329847296556658,0.011852588100005,1.95522203269779,0.962441578618046,1.31605374633895,0.932378975925307,0.143022231059189,0.886225853966967,0.743534824703825,0.292268424754102,0.682279373564034,0.48415350708224,0.629242262134711,0.504728414752298,0.97472163533543,0.832086091154259,0.905921934286088
Y_20,2,sham,R,RIGHT,1,0.038469288498163,0.024338625371456,0.032487522810698,0.016780568286777,0.054412819445133,0.020988088101149,0.03025146573782,0.010376422666013,0.013806508854032,0.004373884294182,0.033253133296967,0.011260595172644,1.09124350547791,0.436506718397141,1.10468208789825,0.056561905890703,1.22622120380402,0.194626644253731,-0.031460892409086,0.016747247427702,-0.032487522810698,0.008615197613835,0.045224186033011,0.018833266571164,0.119797605804627,1.08265535531928,0.441296098041162,0.480185705347668,0.153208151620078,0.416482637331262,1.40511076807435,0.863019183196183,1.47798339572894,-0.620595278193789,-1.11509686229152,0.560686886940313,0.547678305812255,0.860519251259835,0.670500649692378,0.684452320589911,0.560882952221975,0.661471527829947,0.920005777797782,0.805936587153555,0.930293855166681,0.267432913640709,0.132404502578908,0.712494533111699
